1982 [main] INFO  net.tomp2p.connection.PeerCreator - Status of external address search: Discover status:  ++lo( /127.0.0.1,/0:0:0:0:0:0:0:1), ++eth0(), ++eth1(), ++wlan0( /fe80:0:0:0:f038:3e05:1fa6:8a68%wlan0), ++net0(), ++ppp0(), ++eth2(), ++net1(), ++net2(), ++net3(), ++ppp1(), ++net4(), ++net5(), ++eth3(), ++net6(), ++eth4(), ++eth5(), ++net7(), ++net8( /fe80:0:0:0:0:5efe:c0a8:e%net8), ++net9( /2001:0:9d38:90d7:c17:338f:af24:4a6b,/fe80:0:0:0:c17:338f:af24:4a6b%net9), ++eth6( /fe80:0:0:0:d5b8:9640:9aa6:346c%eth6), ++net10(), ++eth7( /192.168.0.14,/fe80:0:0:0:3847:7a64:f49f:7c19%eth7), ++eth8(), ++wlan1( /fe80:0:0:0:2569:9eb9:e4c8:5698%wlan1), ++net11(), ++wlan2(), ++eth9(), ++eth10(), ++eth11(), ++eth12(), ++eth13(), ++eth14(), ++eth15(), ++eth16(), ++eth17(), ++eth18(), ++eth19(), ++wlan3(), ++wlan4(), ++wlan5(), ++wlan6(), ++wlan7(), ++wlan8(), ++wlan9(), ++wlan10(), ++wlan11().
40088 [NETTY-TOMP2P - worker-client/server - -1-11] INFO  n.tomp2p.mapreduce.DistributedTask - in !deniedCntr.containsKey(recip) (requestor[1] GRANTED access to [640749807]) recCntr[3] denCntr[0] for requestor/key : 1_0xe798c9ea541ba17f40e0b25a8b2182bd263110ef_0xee2e8d67ac3ee657e7ed1bce149b8d700f558199
40089 [NETTY-TOMP2P - worker-client/server - -1-11] INFO  n.tomp2p.mapreduce.evaljob.MapTask - MAP TASK [14] future.isSuccess()?:true
40201 [NETTY-TOMP2P - worker-client/server - -1-11] INFO  n.tomp2p.mapreduce.evaljob.MapTask - net.tomp2p.mapreduce.evaljob.MapTask$1@6fd86d81 [14]: input produced output[19489] words
40449 [NETTY-TOMP2P - worker-client/server - -1-13] INFO  n.tomp2p.mapreduce.evaljob.MapTask - MAPTASK[14] put future.isSuccess()?true
40453 [NETTY-TOMP2P - worker-client/server - -1-13] INFO  n.tomp2p.mapreduce.evaljob.MapTask - >>>>>>>>>>>>>>>>>>>> FINISHED EXECUTING MAPTASK [14],[640749807]
40811 [NETTY-TOMP2P - worker-client/server - -1-2] INFO  net.tomp2p.mapreduce.TaskRPC - value for key [-1106207378] requested by peer [2] is [not null], dst.currentNrOfExecutions(): 1, possible nr of executions: [2]
41613 [pool-1-thread-18] INFO  n.tomp2p.mapreduce.evaljob.MapTask - >>>>>>>>>>>>>>>>>>>> START EXECUTING MAPTASK [16],[-1259703404]
41624 [NETTY-TOMP2P - worker-client/server - -1-6] INFO  net.tomp2p.mapreduce.TaskRPC - value for key [1675569376] requested by peer [1] is [null], dst.currentNrOfExecutions(): 2, possible nr of executions: [2]
41652 [NETTY-TOMP2P - worker-client/server - -1-8] INFO  n.tomp2p.mapreduce.DistributedTask - in !receivedCntr.containsKey(recip) (requestor[1] DENIED access to [1675569376]) recCntr[0] denCntr[3] for requestor/key: 1_0x7581f1a6984feb52af39732d1bc9dc3763df28e0_0xee2e8d67ac3ee657e7ed1bce149b8d700f558199
41652 [NETTY-TOMP2P - worker-client/server - -1-8] INFO  n.tomp2p.mapreduce.evaljob.MapTask - MAP TASK [15] future.isSuccess()?:false
41652 [NETTY-TOMP2P - worker-client/server - -1-8] INFO  n.tomp2p.mapreduce.evaljob.MapTask - !future.isSuccess(), failed reason: Future (compl/canc):true/false, FAILED, Too many workers on data item for key [1675569376] already
41736 [NETTY-TOMP2P - worker-client/server - -1-9] INFO  net.tomp2p.mapreduce.TaskRPC - value for key [450247028] requested by peer [2] is [not null], dst.currentNrOfExecutions(): 1, possible nr of executions: [2]
42814 [NETTY-TOMP2P - worker-client/server - -1-12] INFO  net.tomp2p.mapreduce.TaskRPC - value for key [-153224391] requested by peer [3] is [not null], dst.currentNrOfExecutions(): 2, possible nr of executions: [2]
44702 [pool-1-thread-17] INFO  n.tomp2p.mapreduce.evaljob.MapTask - >>>>>>>>>>>>>>>>>>>> START EXECUTING MAPTASK [17],[1730325525]
44711 [NETTY-TOMP2P - worker-client/server - -1-15] INFO  net.tomp2p.mapreduce.TaskRPC - value for key [-1259703404] requested by peer [1] is [null], dst.currentNrOfExecutions(): 2, possible nr of executions: [2]
44742 [NETTY-TOMP2P - worker-client/server - -1-1] INFO  n.tomp2p.mapreduce.DistributedTask - in !receivedCntr.containsKey(recip) (requestor[1] DENIED access to [-1259703404]) recCntr[0] denCntr[3] for requestor/key: 1_0x82df2cf2f93cb0576634f43a3ad72977b4ea7394_0xee2e8d67ac3ee657e7ed1bce149b8d700f558199
44742 [NETTY-TOMP2P - worker-client/server - -1-1] INFO  n.tomp2p.mapreduce.evaljob.MapTask - MAP TASK [16] future.isSuccess()?:false
44742 [NETTY-TOMP2P - worker-client/server - -1-1] INFO  n.tomp2p.mapreduce.evaljob.MapTask - !future.isSuccess(), failed reason: Future (compl/canc):true/false, FAILED, Too many workers on data item for key [-1259703404] already
45859 [NETTY-TOMP2P - worker-client/server - -1-3] INFO  net.tomp2p.mapreduce.TaskRPC - value for key [212795668] requested by peer [2] is [not null], dst.currentNrOfExecutions(): 1, possible nr of executions: [2]
46804 [NETTY-TOMP2P - worker-client/server - -1-6] INFO  net.tomp2p.mapreduce.TaskRPC - value for key [640749807] requested by peer [3] is [null], dst.currentNrOfExecutions(): 2, possible nr of executions: [2]
47092 [NETTY-TOMP2P - worker-client/server - -1-7] INFO  net.tomp2p.mapreduce.TaskRPC - value for key [-749865235] requested by peer [2] is [not null], dst.currentNrOfExecutions(): 1, possible nr of executions: [2]
47738 [NETTY-TOMP2P - worker-client/server - -1-10] INFO  net.tomp2p.mapreduce.TaskRPC - value for key [1730325525] requested by peer [3] is [not null], dst.currentNrOfExecutions(): 2, possible nr of executions: [2]
48011 [pool-1-thread-16] INFO  n.tomp2p.mapreduce.evaljob.MapTask - >>>>>>>>>>>>>>>>>>>> START EXECUTING MAPTASK [18],[-153224391]
48043 [NETTY-TOMP2P - worker-client/server - -1-14] INFO  net.tomp2p.mapreduce.TaskRPC - value for key [1730325525] requested by peer [1] is [null], dst.currentNrOfExecutions(): 2, possible nr of executions: [2]
48085 [NETTY-TOMP2P - worker-client/server - -1-16] INFO  n.tomp2p.mapreduce.DistributedTask - in !receivedCntr.containsKey(recip) (requestor[1] DENIED access to [1730325525]) recCntr[0] denCntr[3] for requestor/key: 1_0x3d94d9e3c846952d75cb4e13f05c876c6722ac15_0xee2e8d67ac3ee657e7ed1bce149b8d700f558199
48086 [NETTY-TOMP2P - worker-client/server - -1-16] INFO  n.tomp2p.mapreduce.evaljob.MapTask - MAP TASK [17] future.isSuccess()?:false
48086 [NETTY-TOMP2P - worker-client/server - -1-16] INFO  n.tomp2p.mapreduce.evaljob.MapTask - !future.isSuccess(), failed reason: Future (compl/canc):true/false, FAILED, Too many workers on data item for key [1730325525] already
48364 [NETTY-TOMP2P - worker-client/server - -1-1] INFO  net.tomp2p.mapreduce.TaskRPC - value for key [-1106207378] requested by peer [3] is [not null], dst.currentNrOfExecutions(): 2, possible nr of executions: [2]
51773 [NETTY-TOMP2P - worker-client/server - -1-4] INFO  net.tomp2p.mapreduce.TaskRPC - value for key [-1618326642] requested by peer [2] is [not null], dst.currentNrOfExecutions(): 2, possible nr of executions: [2]
52329 [NETTY-TOMP2P - worker-client/server - -1-7] INFO  net.tomp2p.mapreduce.TaskRPC - value for key [-2066106826] requested by peer [3] is [not null], dst.currentNrOfExecutions(): 2, possible nr of executions: [2]
52916 [pool-1-thread-15] INFO  n.tomp2p.mapreduce.evaljob.MapTask - >>>>>>>>>>>>>>>>>>>> START EXECUTING MAPTASK [19],[-1106207378]
52925 [NETTY-TOMP2P - worker-client/server - -1-10] INFO  net.tomp2p.mapreduce.TaskRPC - value for key [-153224391] requested by peer [1] is [null], dst.currentNrOfExecutions(): 2, possible nr of executions: [2]
52974 [NETTY-TOMP2P - worker-client/server - -1-13] INFO  n.tomp2p.mapreduce.DistributedTask - in !receivedCntr.containsKey(recip) (requestor[1] DENIED access to [-153224391]) recCntr[0] denCntr[3] for requestor/key: 1_0x7fc8116b35b741de5753f01dbe395ad5f6ddfb39_0xee2e8d67ac3ee657e7ed1bce149b8d700f558199
52974 [NETTY-TOMP2P - worker-client/server - -1-13] INFO  n.tomp2p.mapreduce.evaljob.MapTask - MAP TASK [18] future.isSuccess()?:false
52975 [NETTY-TOMP2P - worker-client/server - -1-13] INFO  n.tomp2p.mapreduce.evaljob.MapTask - !future.isSuccess(), failed reason: Future (compl/canc):true/false, FAILED, Too many workers on data item for key [-153224391] already
54631 [pool-1-thread-14] INFO  n.tomp2p.mapreduce.evaljob.MapTask - >>>>>>>>>>>>>>>>>>>> START EXECUTING MAPTASK [20],[450247028]
54639 [NETTY-TOMP2P - worker-client/server - -1-15] INFO  net.tomp2p.mapreduce.TaskRPC - value for key [-1106207378] requested by peer [1] is [null], dst.currentNrOfExecutions(): 2, possible nr of executions: [2]
54640 [NETTY-TOMP2P - worker-client/server - -1-15] INFO  n.tomp2p.mapreduce.DistributedTask - in !receivedCntr.containsKey(recip) (requestor[1] DENIED access to [-1106207378]) recCntr[0] denCntr[3] for requestor/key: 1_0x3c46062f0e37031c8031b2f7040d058be109d6e_0xee2e8d67ac3ee657e7ed1bce149b8d700f558199
54640 [NETTY-TOMP2P - worker-client/server - -1-15] INFO  n.tomp2p.mapreduce.evaljob.MapTask - MAP TASK [19] future.isSuccess()?:false
54640 [NETTY-TOMP2P - worker-client/server - -1-15] INFO  n.tomp2p.mapreduce.evaljob.MapTask - !future.isSuccess(), failed reason: Future (compl/canc):true/false, FAILED, Too many workers on data item for key [-1106207378] already
54817 [NETTY-TOMP2P - worker-client/server - -1-2] INFO  net.tomp2p.mapreduce.TaskRPC - value for key [-816862022] requested by peer [2] is [not null], dst.currentNrOfExecutions(): 2, possible nr of executions: [2]
55657 [NETTY-TOMP2P - worker-client/server - -1-5] INFO  net.tomp2p.mapreduce.TaskRPC - value for key [450247028] requested by peer [3] is [not null], dst.currentNrOfExecutions(): 2, possible nr of executions: [2]
57243 [NETTY-TOMP2P - worker-client/server - -1-8] INFO  net.tomp2p.mapreduce.TaskRPC - value for key [-1618326642] requested by peer [3] is [null], dst.currentNrOfExecutions(): 2, possible nr of executions: [2]
57429 [NETTY-TOMP2P - worker-client/server - -1-9] INFO  net.tomp2p.mapreduce.TaskRPC - value for key [1316075284] requested by peer [2] is [not null], dst.currentNrOfExecutions(): 2, possible nr of executions: [2]
58607 [NETTY-TOMP2P - worker-client/server - -1-12] INFO  net.tomp2p.mapreduce.TaskRPC - value for key [1698494669] requested by peer [2] is [not null], dst.currentNrOfExecutions(): 2, possible nr of executions: [2]
59162 [pool-1-thread-13] INFO  n.tomp2p.mapreduce.evaljob.MapTask - >>>>>>>>>>>>>>>>>>>> START EXECUTING MAPTASK [21],[-2066106826]
59170 [NETTY-TOMP2P - worker-client/server - -1-16] INFO  net.tomp2p.mapreduce.TaskRPC - value for key [450247028] requested by peer [1] is [null], dst.currentNrOfExecutions(): 2, possible nr of executions: [2]
59201 [NETTY-TOMP2P - worker-client/server - -1-1] INFO  n.tomp2p.mapreduce.DistributedTask - in !receivedCntr.containsKey(recip) (requestor[1] DENIED access to [450247028]) recCntr[0] denCntr[3] for requestor/key: 1_0xbbbeff05e9a606632d5cb204bdb631251ad63974_0xee2e8d67ac3ee657e7ed1bce149b8d700f558199
59201 [NETTY-TOMP2P - worker-client/server - -1-1] INFO  n.tomp2p.mapreduce.evaljob.MapTask - MAP TASK [20] future.isSuccess()?:false
59201 [NETTY-TOMP2P - worker-client/server - -1-1] INFO  n.tomp2p.mapreduce.evaljob.MapTask - !future.isSuccess(), failed reason: Future (compl/canc):true/false, FAILED, Too many workers on data item for key [450247028] already
59849 [pool-1-thread-12] INFO  n.tomp2p.mapreduce.evaljob.MapTask - >>>>>>>>>>>>>>>>>>>> START EXECUTING MAPTASK [22],[212795668]
59858 [NETTY-TOMP2P - worker-client/server - -1-3] INFO  net.tomp2p.mapreduce.TaskRPC - value for key [-2066106826] requested by peer [1] is [null], dst.currentNrOfExecutions(): 2, possible nr of executions: [2]
59859 [NETTY-TOMP2P - worker-client/server - -1-3] INFO  n.tomp2p.mapreduce.DistributedTask - in !receivedCntr.containsKey(recip) (requestor[1] DENIED access to [-2066106826]) recCntr[0] denCntr[3] for requestor/key: 1_0xdd681365dea5b8246c9697fffea980e584d9b636_0xee2e8d67ac3ee657e7ed1bce149b8d700f558199
59859 [NETTY-TOMP2P - worker-client/server - -1-3] INFO  n.tomp2p.mapreduce.evaljob.MapTask - MAP TASK [21] future.isSuccess()?:false
59859 [NETTY-TOMP2P - worker-client/server - -1-3] INFO  n.tomp2p.mapreduce.evaljob.MapTask - !future.isSuccess(), failed reason: Future (compl/canc):true/false, FAILED, Too many workers on data item for key [-2066106826] already
60159 [NETTY-TOMP2P - worker-client/server - -1-7] INFO  net.tomp2p.mapreduce.TaskRPC - value for key [-1852056802] requested by peer [2] is [not null], dst.currentNrOfExecutions(): 2, possible nr of executions: [2]
60543 [NETTY-TOMP2P - worker-client/server - -1-10] INFO  net.tomp2p.mapreduce.TaskRPC - value for key [212795668] requested by peer [3] is [not null], dst.currentNrOfExecutions(): 2, possible nr of executions: [2]
63366 [pool-1-thread-11] INFO  n.tomp2p.mapreduce.evaljob.MapTask - >>>>>>>>>>>>>>>>>>>> START EXECUTING MAPTASK [23],[-749865235]
63374 [NETTY-TOMP2P - worker-client/server - -1-13] INFO  net.tomp2p.mapreduce.TaskRPC - value for key [212795668] requested by peer [1] is [null], dst.currentNrOfExecutions(): 2, possible nr of executions: [2]
63401 [NETTY-TOMP2P - worker-client/server - -1-15] INFO  n.tomp2p.mapreduce.DistributedTask - in !receivedCntr.containsKey(recip) (requestor[1] DENIED access to [212795668]) recCntr[0] denCntr[3] for requestor/key: 1_0x94c4842a21ba5ecac946b6fba98b167f0caf0114_0xee2e8d67ac3ee657e7ed1bce149b8d700f558199
63402 [NETTY-TOMP2P - worker-client/server - -1-15] INFO  n.tomp2p.mapreduce.evaljob.MapTask - MAP TASK [22] future.isSuccess()?:false
63402 [NETTY-TOMP2P - worker-client/server - -1-15] INFO  n.tomp2p.mapreduce.evaljob.MapTask - !future.isSuccess(), failed reason: Future (compl/canc):true/false, FAILED, Too many workers on data item for key [212795668] already
64002 [NETTY-TOMP2P - worker-client/server - -1-1] INFO  net.tomp2p.mapreduce.TaskRPC - value for key [2141627826] requested by peer [2] is [not null], dst.currentNrOfExecutions(): 2, possible nr of executions: [2]
64882 [NETTY-TOMP2P - worker-client/server - -1-4] INFO  net.tomp2p.mapreduce.TaskRPC - value for key [-749865235] requested by peer [3] is [not null], dst.currentNrOfExecutions(): 2, possible nr of executions: [2]
65866 [NETTY-TOMP2P - worker-client/server - -1-7] INFO  net.tomp2p.mapreduce.TaskRPC - value for key [1673782109] requested by peer [2] is [not null], dst.currentNrOfExecutions(): 2, possible nr of executions: [2]
66862 [NETTY-TOMP2P - worker-client/server - -1-10] INFO  net.tomp2p.mapreduce.TaskRPC - value for key [-1633549540] requested by peer [2] is [null], dst.currentNrOfExecutions(): 2, possible nr of executions: [2]
68021 [pool-1-thread-72] INFO  n.t.mapreduce.evaljob.ReduceTask - > t410 submitter>>>>>>>>>>>>>>>>>>>> START EXECUTING REDUCETASK [21]
68021 [pool-1-thread-72] INFO  n.t.mapreduce.evaljob.ReduceTask - Currently holding:
68022 [pool-1-thread-72] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[1] sent [9] messages
68022 [pool-1-thread-72] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[2] sent [6] messages
68022 [pool-1-thread-72] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[3] sent [6] messages
68023 [pool-1-thread-72] INFO  n.t.mapreduce.evaljob.ReduceTask - Added domainkey for location  key [1673782109] from sender [2]
68024 [pool-1-thread-72] INFO  n.t.mapreduce.evaljob.ReduceTask - [net.tomp2p.mapreduce.evaljob.ReduceTask@2ffa6851] Expecting #[24], current #[16]: 
68031 [NETTY-TOMP2P - worker-client/server - -1-12] INFO  net.tomp2p.mapreduce.TaskRPC - value for key [-749865235] requested by peer [1] is [null], dst.currentNrOfExecutions(): 2, possible nr of executions: [2]
68049 [pool-1-thread-71] INFO  n.t.mapreduce.evaljob.ReduceTask - > t410 submitter>>>>>>>>>>>>>>>>>>>> START EXECUTING REDUCETASK [22]
68050 [pool-1-thread-71] INFO  n.t.mapreduce.evaljob.ReduceTask - Currently holding:
68050 [pool-1-thread-71] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[1] sent [9] messages
68050 [pool-1-thread-71] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[2] sent [7] messages
68050 [pool-1-thread-71] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[3] sent [6] messages
68052 [pool-1-thread-71] INFO  n.t.mapreduce.evaljob.ReduceTask - Added domainkey for location  key [-749865235] from sender [3]
68053 [pool-1-thread-71] INFO  n.t.mapreduce.evaljob.ReduceTask - [net.tomp2p.mapreduce.evaljob.ReduceTask@2ffa6851] Expecting #[24], current #[17]: 
68058 [NETTY-TOMP2P - worker-client/server - -1-14] INFO  n.tomp2p.mapreduce.DistributedTask - in !receivedCntr.containsKey(recip) (requestor[1] DENIED access to [-749865235]) recCntr[0] denCntr[3] for requestor/key: 1_0x19039b7f4ca93823c3b23c86ae0becd3d34df6ed_0xee2e8d67ac3ee657e7ed1bce149b8d700f558199
68058 [NETTY-TOMP2P - worker-client/server - -1-14] INFO  n.tomp2p.mapreduce.evaljob.MapTask - MAP TASK [23] future.isSuccess()?:false
68058 [NETTY-TOMP2P - worker-client/server - -1-14] INFO  n.tomp2p.mapreduce.evaljob.MapTask - !future.isSuccess(), failed reason: Future (compl/canc):true/false, FAILED, Too many workers on data item for key [-749865235] already
68088 [pool-1-thread-70] INFO  n.t.mapreduce.evaljob.ReduceTask - > t410 submitter>>>>>>>>>>>>>>>>>>>> START EXECUTING REDUCETASK [23]
68089 [pool-1-thread-70] INFO  n.t.mapreduce.evaljob.ReduceTask - Currently holding:
68089 [pool-1-thread-70] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[1] sent [9] messages
68089 [pool-1-thread-70] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[2] sent [7] messages
68090 [pool-1-thread-70] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[3] sent [7] messages
68091 [pool-1-thread-70] INFO  n.t.mapreduce.evaljob.ReduceTask - Added domainkey for location  key [2141627826] from sender [2]
68093 [pool-1-thread-70] INFO  n.t.mapreduce.evaljob.ReduceTask - [net.tomp2p.mapreduce.evaljob.ReduceTask@2ffa6851] Expecting #[24], current #[17]: 
68124 [pool-1-thread-69] INFO  n.t.mapreduce.evaljob.ReduceTask - > t410 submitter>>>>>>>>>>>>>>>>>>>> START EXECUTING REDUCETASK [24]
68124 [pool-1-thread-69] INFO  n.t.mapreduce.evaljob.ReduceTask - Currently holding:
68125 [pool-1-thread-69] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[1] sent [9] messages
68125 [pool-1-thread-69] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[2] sent [8] messages
68125 [pool-1-thread-69] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[3] sent [7] messages
68126 [pool-1-thread-69] INFO  n.t.mapreduce.evaljob.ReduceTask - Added domainkey for location  key [212795668] from sender [3]
68127 [pool-1-thread-69] INFO  n.t.mapreduce.evaljob.ReduceTask - [net.tomp2p.mapreduce.evaljob.ReduceTask@2ffa6851] Expecting #[24], current #[18]: 
68151 [pool-1-thread-68] INFO  n.t.mapreduce.evaljob.ReduceTask - > t410 submitter>>>>>>>>>>>>>>>>>>>> START EXECUTING REDUCETASK [25]
68152 [pool-1-thread-68] INFO  n.t.mapreduce.evaljob.ReduceTask - Currently holding:
68152 [pool-1-thread-68] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[1] sent [9] messages
68152 [pool-1-thread-68] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[2] sent [8] messages
68152 [pool-1-thread-68] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[3] sent [8] messages
68154 [pool-1-thread-68] INFO  n.t.mapreduce.evaljob.ReduceTask - Added domainkey for location  key [-1852056802] from sender [2]
68156 [pool-1-thread-68] INFO  n.t.mapreduce.evaljob.ReduceTask - [net.tomp2p.mapreduce.evaljob.ReduceTask@2ffa6851] Expecting #[24], current #[18]: 
68188 [pool-1-thread-67] INFO  n.t.mapreduce.evaljob.ReduceTask - > t410 submitter>>>>>>>>>>>>>>>>>>>> START EXECUTING REDUCETASK [26]
68189 [pool-1-thread-67] INFO  n.t.mapreduce.evaljob.ReduceTask - Currently holding:
68189 [pool-1-thread-67] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[1] sent [9] messages
68189 [pool-1-thread-67] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[2] sent [9] messages
68189 [pool-1-thread-67] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[3] sent [8] messages
68190 [pool-1-thread-67] INFO  n.t.mapreduce.evaljob.ReduceTask - Added domainkey for location  key [1698494669] from sender [2]
68192 [pool-1-thread-67] INFO  n.t.mapreduce.evaljob.ReduceTask - [net.tomp2p.mapreduce.evaljob.ReduceTask@2ffa6851] Expecting #[24], current #[18]: 
68223 [pool-1-thread-66] INFO  n.t.mapreduce.evaljob.ReduceTask - > t410 submitter>>>>>>>>>>>>>>>>>>>> START EXECUTING REDUCETASK [27]
68223 [pool-1-thread-66] INFO  n.t.mapreduce.evaljob.ReduceTask - Currently holding:
68223 [pool-1-thread-66] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[1] sent [9] messages
68224 [pool-1-thread-66] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[2] sent [10] messages
68224 [pool-1-thread-66] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[3] sent [8] messages
68225 [pool-1-thread-66] INFO  n.t.mapreduce.evaljob.ReduceTask - Added domainkey for location  key [1316075284] from sender [2]
68227 [pool-1-thread-66] INFO  n.t.mapreduce.evaljob.ReduceTask - [net.tomp2p.mapreduce.evaljob.ReduceTask@2ffa6851] Expecting #[24], current #[18]: 
68272 [pool-1-thread-65] INFO  n.t.mapreduce.evaljob.ReduceTask - > t410 submitter>>>>>>>>>>>>>>>>>>>> START EXECUTING REDUCETASK [28]
68273 [pool-1-thread-65] INFO  n.t.mapreduce.evaljob.ReduceTask - Currently holding:
68273 [pool-1-thread-65] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[1] sent [9] messages
68273 [pool-1-thread-65] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[2] sent [11] messages
68274 [pool-1-thread-65] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[3] sent [8] messages
68275 [pool-1-thread-65] INFO  n.t.mapreduce.evaljob.ReduceTask - Added domainkey for location  key [450247028] from sender [3]
68276 [pool-1-thread-65] INFO  n.t.mapreduce.evaljob.ReduceTask - [net.tomp2p.mapreduce.evaljob.ReduceTask@2ffa6851] Expecting #[24], current #[19]: 
68584 [pool-1-thread-64] INFO  n.t.mapreduce.evaljob.ReduceTask - > t410 submitter>>>>>>>>>>>>>>>>>>>> START EXECUTING REDUCETASK [29]
68584 [pool-1-thread-64] INFO  n.t.mapreduce.evaljob.ReduceTask - Currently holding:
68584 [pool-1-thread-64] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[1] sent [9] messages
68585 [pool-1-thread-64] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[2] sent [11] messages
68585 [pool-1-thread-64] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[3] sent [9] messages
68588 [pool-1-thread-64] INFO  n.t.mapreduce.evaljob.ReduceTask - Added domainkey for location  key [-816862022] from sender [2]
68590 [pool-1-thread-64] INFO  n.t.mapreduce.evaljob.ReduceTask - [net.tomp2p.mapreduce.evaljob.ReduceTask@2ffa6851] Expecting #[24], current #[19]: 
68620 [pool-1-thread-63] INFO  n.t.mapreduce.evaljob.ReduceTask - > t410 submitter>>>>>>>>>>>>>>>>>>>> START EXECUTING REDUCETASK [30]
68620 [pool-1-thread-63] INFO  n.t.mapreduce.evaljob.ReduceTask - Currently holding:
68620 [pool-1-thread-63] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[1] sent [9] messages
68621 [pool-1-thread-63] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[2] sent [12] messages
68621 [pool-1-thread-63] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[3] sent [9] messages
68622 [pool-1-thread-63] INFO  n.t.mapreduce.evaljob.ReduceTask - Added domainkey for location  key [-2066106826] from sender [3]
68623 [pool-1-thread-63] INFO  n.t.mapreduce.evaljob.ReduceTask - [net.tomp2p.mapreduce.evaljob.ReduceTask@2ffa6851] Expecting #[24], current #[20]: 
68652 [pool-1-thread-62] INFO  n.t.mapreduce.evaljob.ReduceTask - > t410 submitter>>>>>>>>>>>>>>>>>>>> START EXECUTING REDUCETASK [31]
68652 [pool-1-thread-62] INFO  n.t.mapreduce.evaljob.ReduceTask - Currently holding:
68652 [pool-1-thread-62] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[1] sent [9] messages
68652 [pool-1-thread-62] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[2] sent [12] messages
68653 [pool-1-thread-62] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[3] sent [10] messages
68654 [pool-1-thread-62] INFO  n.t.mapreduce.evaljob.ReduceTask - Added domainkey for location  key [-1618326642] from sender [2]
68655 [pool-1-thread-62] INFO  n.t.mapreduce.evaljob.ReduceTask - [net.tomp2p.mapreduce.evaljob.ReduceTask@2ffa6851] Expecting #[24], current #[20]: 
68694 [pool-1-thread-61] INFO  n.t.mapreduce.evaljob.ReduceTask - > t410 submitter>>>>>>>>>>>>>>>>>>>> START EXECUTING REDUCETASK [32]
68694 [pool-1-thread-61] INFO  n.t.mapreduce.evaljob.ReduceTask - Currently holding:
68695 [pool-1-thread-61] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[1] sent [9] messages
68695 [pool-1-thread-61] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[2] sent [13] messages
68695 [pool-1-thread-61] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[3] sent [10] messages
68697 [pool-1-thread-61] INFO  n.t.mapreduce.evaljob.ReduceTask - Added domainkey for location  key [-1106207378] from sender [3]
68697 [pool-1-thread-61] INFO  n.t.mapreduce.evaljob.ReduceTask - [net.tomp2p.mapreduce.evaljob.ReduceTask@2ffa6851] Expecting #[24], current #[21]: 
68721 [pool-1-thread-60] INFO  n.t.mapreduce.evaljob.ReduceTask - > t410 submitter>>>>>>>>>>>>>>>>>>>> START EXECUTING REDUCETASK [33]
68721 [pool-1-thread-60] INFO  n.t.mapreduce.evaljob.ReduceTask - Currently holding:
68722 [pool-1-thread-60] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[1] sent [9] messages
68722 [pool-1-thread-60] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[2] sent [13] messages
68722 [pool-1-thread-60] INFO  n.t.mapreduce.evaljob.ReduceTask - Peer[3] sent [11] messages
68723 [pool-1-thread-60] INFO  n.t.mapreduce.evaljob.ReduceTask - Added domainkey for location  key [1730325525] from sender [3]
68724 [pool-1-thread-60] INFO  n.t.mapreduce.evaljob.ReduceTask - [net.tomp2p.mapreduce.evaljob.ReduceTask@2ffa6851] Expecting #[24], current #[22]: 
